,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
3, 0.4444444444570763, 0.33333333333303017, 0.22222222220989352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4, 0.40909090907940554, 0.2727272727257912, 0.18181818182320356, 0.13636363637159873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5, 0.38400000000493345, 0.2399999999984076, 0.1599999999968828, 0.1199999999984751,0.096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6, 0.3649635036451216, 0.2189781021907125, 0.14598540146221592, 0.10948905109666306,0.087591241,0.072992701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7, 0.34985422742004946, 0.2040816326554359, 0.13605442176545943, 0.10204081632157912,0.081632653,0.088371441,0.058309038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,0.337465565, 0.19283746557120465, 0.1285583103787385,0.096418733,0.077134986,0.064279155,0.055096419,0.048209366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9, 0.32705504453332696, 0.18396846255502616, 0.1226456417038265,0.091984231,0.073587385,0.061322821,0.052562418, 0.045992115633633486,0.040881881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10, 0.31813718613891784, 0.17674288119406223, 0.11782858746412042,0.088371441,0.070697152, 0.058914293729342274,0.050497966,0.04418572,0.039276196,0.035348576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11, 0.31037922922261024, 0.17070857607775364, 0.11380571738655942,0.085354288,0.06828343,0.056902859,0.048773879,0.042677144, 0.037935239125359864, 0.034141715212307626, 0.031037922919894247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12, 0.3035443370639908, 0.16556963840284727, 0.11037975893612491,0.082784819,0.066227855, 0.055189879466158456, 0.047305610970208904, 0.041392409598279764,0.036793253,0.033113928,0.030103571,0.02759494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13, 0.2974586706269682, 0.16112344659675717, 0.10741563106921748,0.080561723,0.064449379,0.053707816,0.04603527, 0.040280861652642344,0.03580521, 0.032224689321016076,0.029295172, 0.026853907766340928, 0.024788222552972725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14, 0.2919913123242028, 0.15722609125874656, 0.10481739417616559,0.078613046,0.062890437,0.052408697,0.04492174,0.039306523,0.034939131,0.031445218, 0.028586562046474848, 0.026204348542111743,0.024188629, 0.022460870178156615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15, 0.2870415017693255, 0.1537722330967876, 0.10251482206676743,0.076886117,0.061508893,0.051257411, 0.043934923741966246,0.038443058,0.034171607, 0.030754446617943743, 0.027958587834080284, 0.025628705514221757, 0.023657266628218016, 0.021967461868816995, 0.020502964410699234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16, 0.28253022978221853, 0.15068278922399012, 0.10045519282067929,0.075341395,0.060273116,0.050227596, 0.043052225497846895,0.037670697, 0.033485064275724015,0.030136558, 0.027396870770295737,0.025113798, 0.023181967574038797, 0.021526112746906807, 0.020091038563385556, 0.018835348652804545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17, 0.27839453337730813, 0.14789709586406283,0.098598064,0.073948548,0.059158838, 0.049299031957475085, 0.042256313106052816,0.036974274, 0.032866021303827694,0.029579419, 0.026890381065898077, 0.024649515976666998,0.022753399, 0.021128156550761834,0.019719613, 0.018487136981394106,0.017399658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18, 0.2745835216121079, 0.14536774674112224,0.096911831,0.072683873,0.058147099, 0.048455915580275684, 0.041533641925378055, 0.036341936684178316,0.032303944, 0.029073549346527085, 0.026430499405598686, 0.024227957788187194,0.022364269,0.020766821, 0.019382366230032488, 0.018170968340540536,0.017102088, 0.016151971858111815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19, 0.2710555438846295, 0.14305709260786573,0.095371395,0.071528546,0.057222837,0.047685698,0.040873455, 0.035764273149720166,0.031790465, 0.028611418519270772,0.02601038, 0.023842848765789994, 0.022008783476037113, 0.020436727513417813, 0.019074279012503005, 0.017882136574220955,0.016830246, 0.015895232510459593, 0.015058641325734864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.267776131, 0.14093480591465068,0.093956537,0.070467403,0.056373922, 0.046978268638460864,0.040267087, 0.035233701477837734, 0.031318845757607204, 0.028186961181434947,0.02562451,0.023489134,0.021682278,0.020133544,0.018791307, 0.017616850737237236, 0.016580565399639396, 0.015659422877347756, 0.014835242725839474, 0.014093480589496218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21, 0.26471647288651234, 0.13897614826758173,0.092650766,0.069488074, 0.055590459305514775,0.046325383,0.039707471, 0.034744037064563416, 0.030883588501511038, 0.027795229651115198, 0.025268390591741144,0.023162691, 0.021380945885106823, 0.019853735464682734, 0.018530153100336684, 0.017372018531551996, 0.016350135088521924,0.015441794,0.014629068, 0.013897614825313796,0.013235824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22, 0.26185227075005313, 0.1371607132558684,0.091440476,0.068580357,0.054864285,0.045720238,0.039188775,0.034290178, 0.030480158499866586, 0.027432142649473332, 0.024938311499174814, 0.022860118873951518, 0.021101648191095713, 0.019594387605815007, 0.018288095098594283, 0.017145089154796768, 0.016136554498523508, 0.015240079248519625, 0.014437969814320656, 0.013716071323555007, 0.013062925070017094, 0.012469155748629635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23, 0.25916286582744474, 0.13547149804767877,0.090314332,0.067735749,0.054188599,0.045157166, 0.038706142296886056,0.033867875, 0.030104777341362444, 0.027094299607002208, 0.024631181460748823, 0.022578583005572535,0.020841769,0.019353071, 0.018062866404326222, 0.016933937254051252,0.015937823, 0.015052388670297755, 0.014260157687679903, 0.013547149803331875, 0.012902047431785559, 0.012315590730385326, 0.011780130263894005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24, 0.2566305631195494, 0.13389420684995573,0.089262805,0.066947103,0.053557683,0.044631402,0.038255488,0.033473552,0.029754268, 0.026778841367802512, 0.024344401243139083, 0.022315701139283262,0.020599109, 0.019127743833302548,0.017852561, 0.016736775853903547, 0.015752259627120076, 0.014877134092217477, 0.014094127034687157, 0.013389420682922273,0.012751829,0.012172201, 0.011642974506865793, 0.011157850569087961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25, 0.2542401040601774, 0.13241672086495893,0.088277814,0.06620836,0.052966688, 0.044138906952351474, 0.037833348815819436,0.03310418, 0.029425937967300773, 0.026483344170397896,0.024075767, 0.022069453475153336, 0.020371803207794414, 0.018916674407223156,0.017655563, 0.016552090106343023, 0.015578437747175728, 0.014712968983481034, 0.013938602194919849, 0.013241672085221047,0.012611116, 0.012037883713936787, 0.011514497465557475,0.011034727, 0.010593337668416709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26, 0.2519782494400513, 0.13102868971212006,0.08735246,0.065514345,0.052411476,0.04367623,0.037436768, 0.032757172425523666, 0.029117486600048804, 0.026205737939711867,0.023823398,0.021838115, 0.020158259953054446, 0.018718384242001333, 0.017470491959111625, 0.016378586211602892,0.01541514, 0.014558743299134928,0.013792494, 0.013102868969208105,0.012478923, 0.011911699062939552, 0.011393799103702919, 0.010919057474408496, 0.010482295175462624,0.01007913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27, 0.24983344677206584, 0.12972121274579235,0.086480808,0.064860606,0.051888485,0.043240404,0.037063204,0.032430303,0.028826936, 0.025944242546724686,0.023585675, 0.021620202122209598, 0.019957109651279354, 0.018531601819071535, 0.017296161697838857, 0.016215151591771254, 0.015261319145249547, 0.014413468081681306, 0.013654864498493745,0.012972121, 0.012354401213039622, 0.011792837521597026, 0.011280105455498773, 0.010810101061576378, 0.010377697019168384,0.009978555,0.009608979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28, 0.24779556229824726, 0.12848658785936848,0.085657725,0.064243294,0.051394635,0.042828863,0.036710454, 0.032121646961782734, 0.028552575076808747,0.025697318, 0.023361197789714284, 0.021414431307110876,0.019767167, 0.018355226834529864, 0.017131545045529915, 0.016060823480172126, 0.015116069157811832, 0.014276287537947812, 0.013524903983342426, 0.012848658784205706, 0.012236817889755417, 0.011680598894806202, 0.011172746768987631, 0.010707215653657762, 0.010278927027557424,0.009883584,0.009517525,0.009177613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29, 0.24585566348689325, 0.12731811145271604,0.084878741,0.063659056, 0.050927244579807365,0.04243937,0.036376603,0.031829528,0.028292914, 0.025463622287643765, 0.023148747533907697, 0.021219685239163292, 0.019587401759026585,0.018188302, 0.016975748190883787, 0.015914763928858076, 0.014978601344735918, 0.014146456825531966, 0.013401906466257853, 0.012731811142922966, 0.012125534421820692, 0.011574373766282052, 0.011071140124276223,0.010609843, 0.010185448914364638,0.009793701,0.009430971,0.009094151,0.008780559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30, 0.24400584102283435, 0.12620991776908455,0.084139945,0.063104959,0.050483967,0.042069973, 0.036059976502235504, 0.031552479439146186, 0.028046648390146464, 0.025241983551000928, 0.022947257773560423, 0.021034986292392928,0.01941691,0.018029988, 0.016827989033945216,0.01577624, 0.014848225618268516, 0.014023324195082358, 0.013285254500658756, 0.012620991775682289, 0.012019992167373948, 0.011473628887096472, 0.010974775457280041, 0.010517493146616546,0.010096793,0.009708455,0.009348883,0.009014994,0.008704132,0.008413995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.242239062, 0.12515684873242294,0.083437899,0.062578424,0.050062739,0.04171895,0.0357591,0.031289212,0.027812633, 0.025031369743148176,0.022755791, 0.020859474785627826,0.0192549, 0.017879549816089923,0.01668758,0.015644606,0.014724335,0.013906317, 0.013174405127616761, 0.012515684871261841, 0.011919699877424122, 0.011377895337577652, 0.010883204235983697, 0.010429737392860053,0.010012548,0.00962745,0.009270878,0.008939775,0.008631507,0.00834379,0.008074635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32, 0.24054904855287185, 0.1241543476370301,0.082769565,0.062077174, 0.049661739051796425,0.041384783,0.035472671, 0.031038586906665177,0.027589855, 0.024830869525268057, 0.022573517750268064,0.020692391, 0.019100668865714193, 0.017736335375374494,0.016553913, 0.015519293453596265, 0.014606393838754131,0.013794928, 0.013068878697975433,0.012415435, 0.011824223584016486, 0.011286758875716407, 0.010796030229007374, 0.010346195636190225,0.009932348,0.009550334,0.009196618,0.008868168,0.008562369,0.008276957,0.008009958,0.007759647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33, 0.23893017561076468, 0.12319837179721566,0.082132248,0.061599186,0.049279349,0.041066124, 0.035199534795686466, 0.030799592945916148, 0.027377415951724816,0.024639674, 0.022399703960320875, 0.020533061963598057, 0.018953595658704813,0.017599767, 0.016426449570929254, 0.015399796472790191, 0.014493926092088898, 0.013688707975917492, 0.012968249661454186, 0.012319837178441725, 0.011733178265243428, 0.011199851980520308, 0.010712901894470687, 0.010266530982259912,0.00985587,0.009476798,0.009125805,0.008799884,0.008496439,0.008213225,0.007948282,0.007699898,0.007466568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34, 0.23737738616054221, 0.12228532014315252,0.081523547,0.06114266,0.048914128, 0.040761773377356765,0.034938663,0.03057133, 0.027174515583609313, 0.024457064024990875, 0.022233694567989418, 0.020380886687195364,0.018813126, 0.017469331446035272, 0.016304709349605474, 0.015285665015247201, 0.014386508249651547, 0.013587257791356283, 0.012872138960259847, 0.012228532012281168, 0.011646220964116659,0.011116847, 0.010633506097758623, 0.010190443343732846,0.009782826,0.009406563,0.009058172,0.008734666,0.00843347,0.008152355,0.007889375,0.007642833,0.007411232,0.007193254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35, 0.23588611890503175, 0.1214119729618929,0.080941315,0.060705986, 0.048564789181638104,0.040470658,0.034689135,0.030352993, 0.026980438433690718,0.024282395, 0.022074904173088918, 0.020235328825399128, 0.018678765069677028, 0.017344567564783225,0.016188263, 0.015176496619350112, 0.014283761524177567, 0.013490219217359595, 0.012780207679681457, 0.012141197295771526,0.011563045,0.011037452, 0.010557562866079498, 0.010117664413385586,0.009712958,0.009339383,0.008993479,0.008672284,0.00837324,0.008094132,0.007833031,0.007588248,0.007358301,0.007141881,0.006937827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36, 0.23445224718950242, 0.12057544140845562,0.080383628,0.060287721,0.048230177,0.040191814,0.034450126, 0.030143860348675593, 0.026794542532005316,0.024115088,0.021922808,0.020095907, 0.018550067906719828, 0.017225063056284268,0.016076726, 0.015071930174362818, 0.014185346046525665, 0.013397271266231943, 0.012692151725973587,0.012057544, 0.011483375371253525, 0.010961403763536218, 0.010484820991273625, 0.010047953450033498,0.009646035,0.009275034,0.008931514,0.008612532,0.008315548,0.008038363,0.007779061,0.007535965,0.007307603,0.007092673,0.006890025,0.006698636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37, 0.23307202681468442, 0.1197731248889807,0.07984875,0.059886562, 0.047909249951600306,0.039924375,0.034220893, 0.029943281218134964, 0.026616249971379354,0.023954625, 0.021776931794450158, 0.019962187478165187,0.018426635, 0.017110446409801135, 0.015969749982487128, 0.014971640608603275, 0.014090955866953784,0.013308125, 0.012607697354729516, 0.011977312487044643, 0.011406964273430234, 0.010888465897421313, 0.010415054336720813,0.009981094,0.00958185,0.009213317,0.008872083,0.008555223,0.008260216,0.007984875,0.007727298,0.00748582,0.007258977,0.007045478,0.006844179,0.006654062,0.006474223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38, 0.23174205138386209, 0.11900267503030623,0.079335117,0.059501338,0.04760107, 0.039667558340713165, 0.034000764291923835, 0.029750668755416643, 0.026445038893744614, 0.023800535004444127,0.02163685, 0.019833779170555534, 0.018308103849847737, 0.017000382146390946,0.015867023, 0.014875334378284092, 0.014000314709065757, 0.013222519447538416, 0.012526597371434408, 0.011900267502939738, 0.011333588098109849,0.010818425, 0.010348058698400966,0.00991689,0.009520214,0.009154052,0.008815013,0.008500191,0.008207081,0.007933512,0.007677592,0.007437667,0.007212283,0.007000157,0.006800153,0.00661126,0.006432577,0.006263299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39, 0.2304592138991945, 0.11826196502264827,0.07884131,0.059130983,0.047304786,0.039420655,0.033789133, 0.029565491252527425, 0.026280436668850472,0.023652393,0.021502175, 0.019710327501719326, 0.018194148463196357, 0.016894566430190452, 0.015768262001595246, 0.014782745626581491, 0.013913172354515453,0.013140218, 0.012448627896307445, 0.011826196501571313, 0.011263044287286816, 0.010751087728846427, 0.010283649132009243,0.009855164,0.009460957,0.009097074,0.008760146,0.008447283,0.008155998,0.007884131,0.007629804,0.007391373,0.007167392,0.006956586,0.006757827,0.006570109,0.006392539,0.006224314,0.006064716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40, 0.22922067348578481, 0.11754906332215667,0.078366042, 0.058774531657129286,0.047019625,0.039183021,0.033585447,0.029387266, 0.026122014067824984, 0.023509812660934246, 0.021372556964434974,0.019591511,0.018084471, 0.016792723329243343, 0.015673208440677714, 0.014693632913195004, 0.013829301565425502, 0.013061007034081983, 0.012373585611306373,0.011754906, 0.011195148886558993, 0.010686278482694442, 0.010221657679167469,0.009795755,0.009403925,0.009042236,0.008707338,0.008396362,0.008106832,0.007836604,0.007583811,0.007346816,0.007124186,0.006914651,0.006717089,0.006530504,0.006354003,0.006186793,0.006028157,0.005877453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41, 0.22802382662815332, 0.11686221114198941,0.077908141,0.058431106, 0.046744884454471426,0.03895407,0.033389203, 0.029215552784073832,0.02596938,0.023372442, 0.021247674752412543, 0.019477035189846257,0.017978802, 0.016694601591537885, 0.015581628152215294,0.014607776, 0.013748495428620937, 0.012984690127119992, 0.012301285383669149, 0.011686221114560644, 0.011129734394888265,0.010623837, 0.010161931404145768,0.009738518,0.009348977,0.008989401,0.00865646,0.008347301,0.008059463,0.007790814,0.007539497,0.007303888,0.007082558,0.006874248,0.006677841,0.006492345,0.006316876,0.006150643,0.005992934,0.005843111,0.005700596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42, 0.2268662821564864, 0.1161998030503324,0.077466535,0.058099902, 0.046479921216877336,0.038733268,0.033199944, 0.029049950760193323,0.025822178,0.023239961, 0.021127236916720228, 0.019366633840437977, 0.017876892775903097, 0.016599971863452065,0.015493307, 0.014524975380730143, 0.013670565064317469, 0.012911089227506252, 0.012231558215621883, 0.011619980304924815, 0.011066647909530764, 0.010563618459170865, 0.010104330700144803,0.009683317,0.009295984,0.008938446,0.008607393,0.008299986,0.00801378,0.007746654,0.007496761,0.007262488,0.007042412,0.006835283,0.006639989,0.006455545,0.00628107,0.006115779,0.005958964,0.00580999,0.005668283,0.005533324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43, 0.2257458392538958, 0.11556037008875969,0.077040247, 0.057780185040426695,0.046224148,0.038520123,0.033017249,0.028890093, 0.025680082238883722,0.023112074, 0.021010976377319475, 0.019260061679277796,0.017778518, 0.016508624296691084, 0.015408049343672807, 0.014445046259788753, 0.013595337656366406,0.012840041, 0.012164249482189292, 0.011556037008165978,0.01100575, 0.010505488189398997, 0.010048727833412784,0.009630031,0.00924483,0.008889259,0.008560027,0.008254312,0.007969681,0.007704025,0.007455508,0.007222523,0.007003659,0.006797669,0.00660345,0.006420021,0.006246506,0.006082125,0.005926173,0.005778019,0.005637091,0.005502875,0.005374901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44, 0.22466046833694236, 0.11494256519059867,0.076628377, 0.057471282590838654,0.045977026,0.038314188,0.032840733, 0.028735641293321273,0.025542792, 0.022988513034408308, 0.020898648213065443, 0.019157094195316544,0.017683472, 0.016420366453211696,0.015325675, 0.014367820646692543, 0.013522654726375675, 0.012771396130545188, 0.012099217386912395, 0.011494256517646555,0.010946911, 0.010449324107103319,0.009995006,0.009578547,0.009195405,0.008841736,0.008514264,0.008210183,0.007927073,0.007662838,0.007415649,0.00718391,0.006966216,0.006761327,0.006568147,0.006385698,0.006213112,0.006049609,0.005894491,0.005747128,0.005606954,0.005473455,0.005346166,0.005224662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45, 0.22360829415344385, 0.11434515041394455,0.0762301,0.057172575,0.04573806,0.03811505,0.032670043, 0.028586287602230087,0.025410033,0.02286903,0.020790027, 0.019057525068706376, 0.017591561602027423, 0.016335021487731315, 0.015246020055339952,0.014293144, 0.013452370637276204, 0.012705016713078372, 0.012036331623003277, 0.011434515041932327,0.010890014,0.010395014,0.009943057,0.009528763,0.009147612,0.008795781,0.008470011,0.008167511,0.007885872,0.00762301,0.007377106,0.007146572,0.006930009,0.006726185,0.006534009,0.006352508,0.006180819,0.006018166,0.005863854,0.005717258,0.005577812,0.005445007,0.005318379,0.005197507,0.005082007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46, 0.2225875809898838, 0.11376698583313875,0.075844657, 0.056883492913273236,0.045506794,0.037922329,0.032504853,0.028441746, 0.025281552405495067, 0.022753397165065532,0.020684907, 0.018961164304479593, 0.017502613204270358, 0.016252426546953497, 0.015168931443948238, 0.014220873228819547, 0.013384351274293925, 0.012640776203603354, 0.011975472192983812, 0.011376698583424215,0.010834951, 0.010342453257814703,0.009892781,0.009480582,0.009101359,0.008751307,0.008427184,0.008126213,0.007845999,0.007584466,0.007339806,0.007110437,0.006894969,0.006692176,0.006500971,0.006320388,0.006149567,0.005987736,0.005834204,0.005688349,0.005549609,0.005417476,0.005291488,0.005171227,0.00505631,0.004946391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47, 0.2215967193807824, 0.11320701968039779,0.075471346,0.05660351,0.045282808,0.037735673, 0.032344862766262084, 0.028301754920745062, 0.025157115485342316,0.022641404, 0.020583094488372977, 0.018867836614496165,0.017416465, 0.016172431384092183,0.015094269, 0.014150877461258524,0.013318473, 0.012578557743473294, 0.011916528388607905, 0.011320701969224078, 0.010781620923110434, 0.010291547244821293,0.009844089,0.009433918,0.009056562,0.008708232,0.008385705,0.008086216,0.007807381,0.007547135,0.007303679,0.007075439,0.006861031,0.006659236,0.006468973,0.006289279,0.006119298,0.005958264,0.005805488,0.005660351,0.005522294,0.00539081,0.005265443,0.005145774,0.005031423,0.004922044,0.00481732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48, 0.22063421460507024, 0.1126642797939372,0.07510952,0.05633214,0.045065712,0.03755476, 0.032189794226619155, 0.028166069948538333,0.025036507,0.022532856, 0.020484414508601716, 0.018777379966388435,0.017332966, 0.016094897114321098,0.015021904, 0.014083034975245915, 0.013254621153264633, 0.012518253311497777, 0.011859397874122136, 0.011266427980479178, 0.010729931410035832, 0.010242207255083234,0.009796894,0.00938869,0.009013142,0.008666483,0.008345502,0.008047449,0.00776995,0.007510952,0.007268663,0.007041517,0.006828138,0.006627311,0.006437959,0.006259127,0.006089961,0.005929699,0.005777655,0.005633214,0.005495819,0.005364966,0.005240199,0.005121104,0.005007301,0.004898447,0.004794225,0.004694345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49, 0.21969867618766956, 0.1121378659653036,0.074758577,0.056068933,0.044855146,0.037379289,0.03203939,0.028034466,0.024919526,0.022427573, 0.020388702902825104,0.018689644, 0.017251979379637305,0.016019695,0.014951715, 0.014017233246326826, 0.013192690114297618, 0.012459762885822482, 0.011803985891919092, 0.011213786597401664, 0.010679796759500803, 0.010194351452314314,0.009751119,0.009344822,0.008971029,0.00862599,0.008306509,0.008009848,0.007733646,0.007475858,0.007234701,0.007008617,0.006796234,0.006596345,0.006407878,0.006229881,0.006061506,0.005901993,0.00575066,0.005606893,0.00547014,0.005339898,0.005215715,0.005097176,0.004983905,0.004875559,0.004771824,0.004672411,0.004577056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50, 0.21878880871527964, 0.11162694322062922,0.074417962, 0.055813471610934466, 0.044650777289228144,0.037208981,0.031893412, 0.027906735806668907,0.024805987, 0.022325388645733812,0.020295808,0.018604491,0.017173376,0.015946706,0.014883592, 0.013953367904062177, 0.013132581556809408, 0.012402993692578317, 0.011750204550892322, 0.011162694323370111, 0.010631137450845835, 0.010147903930365576,0.009706691,0.009302245,0.008930155,0.008586688,0.008268662,0.007973353,0.00769841,0.007441796,0.007201738,0.006976684,0.006765269,0.006566291,0.006378682,0.006201497,0.006033889,0.005875102,0.005724459,0.005581347,0.005445217,0.005315569,0.005191951,0.005073952,0.004961197,0.004853345,0.004750083,0.004651123,0.004556202,0.004465078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
